text,label_india_relevance,label_sector,label_attack_type
"In 2016 in India, a Man-in-the-Middle attack targeted IT by Unknown via Unpatched Software causing $70.24M loss affecting 374767 users (resolved in 67 hours)",1,Other,Exploit
"In 2019 in France, a DDoS attack targeted Telecommunications by Nation-state via Unpatched Software causing $85.65M loss affecting 835349 users (resolved in 8 hours)",0,Telecom,Other
"In 2020 in Japan, a SQL Injection attack targeted Banking by Nation-state via Weak Passwords causing $64.25M loss affecting 877560 users (resolved in 61 hours)",0,BFSI,Other
"In 2016 in Germany, a Man-in-the-Middle attack targeted Government by Unknown via Weak Passwords causing $58.93M loss affecting 249279 users (resolved in 58 hours)",0,Govt,Exploit
"In 2017 in Japan, a Ransomware attack targeted Government by Unknown via Weak Passwords causing $9.24M loss affecting 126143 users (resolved in 35 hours)",0,Govt,Ransomware
"In 2021 in France, a Malware attack targeted Government by Unknown via Unpatched Software causing $50.84M loss affecting 7910 users (resolved in 19 hours)",0,Govt,Malware
"In 2020 in Brazil, a SQL Injection attack targeted Education by Nation-state via Weak Passwords causing $85.12M loss affecting 732802 users (resolved in 62 hours)",0,Other,Other
"In 2019 in USA, a DDoS attack targeted Telecommunications by Hacker Group via Unpatched Software causing $12.13M loss affecting 426349 users (resolved in 44 hours)",0,Telecom,Other
"In 2019 in China, a Man-in-the-Middle attack targeted Telecommunications by Nation-state via Zero-day causing $6.24M loss affecting 739538 users (resolved in 5 hours)",0,Telecom,Exploit
"In 2016 in UK, a SQL Injection attack targeted Retail by Nation-state via Social Engineering causing $17.98M loss affecting 251689 users (resolved in 1 hours)",0,Other,Other
"In 2015 in Germany, a Malware attack targeted Education by Insider via Social Engineering causing $75.2M loss affecting 461291 users (resolved in 5 hours)",0,Other,Malware
"In 2021 in UK, a Man-in-the-Middle attack targeted Banking by Insider via Weak Passwords causing $71.88M loss affecting 757595 users (resolved in 40 hours)",0,BFSI,Exploit
"In 2024 in Japan, a Man-in-the-Middle attack targeted Retail by Hacker Group via Weak Passwords causing $12.62M loss affecting 970866 users (resolved in 13 hours)",0,Other,Exploit
"In 2021 in Brazil, a Malware attack targeted Government by Nation-state via Weak Passwords causing $79.56M loss affecting 334916 users (resolved in 35 hours)",0,Govt,Malware
"In 2019 in UK, a Man-in-the-Middle attack targeted IT by Insider via Weak Passwords causing $35.37M loss affecting 384185 users (resolved in 71 hours)",0,Other,Exploit
"In 2016 in Australia, a Phishing attack targeted Education by Nation-state via Social Engineering causing $98.72M loss affecting 6670 users (resolved in 24 hours)",0,Other,Phishing
"In 2016 in France, a Man-in-the-Middle attack targeted IT by Nation-state via Social Engineering causing $62.08M loss affecting 801177 users (resolved in 11 hours)",0,Other,Exploit
"In 2016 in Russia, a Ransomware attack targeted Banking by Insider via Zero-day causing $28.79M loss affecting 183711 users (resolved in 50 hours)",0,BFSI,Ransomware
"In 2015 in France, a Malware attack targeted Retail by Insider via Weak Passwords causing $83.45M loss affecting 573985 users (resolved in 45 hours)",0,Other,Malware
"In 2018 in Japan, a DDoS attack targeted Healthcare by Nation-state via Weak Passwords causing $88.04M loss affecting 675172 users (resolved in 43 hours)",0,Other,Other
"In 2018 in Germany, a DDoS attack targeted Government by Insider via Unpatched Software causing $35.76M loss affecting 716770 users (resolved in 2 hours)",0,Govt,Other
"In 2016 in Australia, a DDoS attack targeted IT by Unknown via Weak Passwords causing $43.19M loss affecting 825866 users (resolved in 23 hours)",0,Other,Other
"In 2019 in USA, a Ransomware attack targeted Healthcare by Unknown via Zero-day causing $92.43M loss affecting 206631 users (resolved in 64 hours)",0,Other,Ransomware
"In 2016 in Germany, a Phishing attack targeted Banking by Nation-state via Weak Passwords causing $40.18M loss affecting 153211 users (resolved in 43 hours)",0,BFSI,Phishing
"In 2018 in Japan, a SQL Injection attack targeted IT by Nation-state via Zero-day causing $48.91M loss affecting 322255 users (resolved in 41 hours)",0,Other,Other
"In 2021 in China, a Ransomware attack targeted Telecommunications by Nation-state via Weak Passwords causing $44.84M loss affecting 16106 users (resolved in 29 hours)",0,Telecom,Ransomware
"In 2021 in USA, a Man-in-the-Middle attack targeted Education by Unknown via Zero-day causing $51.43M loss affecting 640851 users (resolved in 11 hours)",0,Other,Exploit
"In 2022 in Japan, a Phishing attack targeted Banking by Unknown via Unpatched Software causing $12.42M loss affecting 570853 users (resolved in 4 hours)",0,BFSI,Phishing
"In 2023 in USA, a SQL Injection attack targeted Banking by Unknown via Unpatched Software causing $98.91M loss affecting 995462 users (resolved in 33 hours)",0,BFSI,Other
"In 2015 in Russia, a Ransomware attack targeted Telecommunications by Hacker Group via Social Engineering causing $64.68M loss affecting 716832 users (resolved in 67 hours)",0,Telecom,Ransomware
"In 2015 in USA, a Malware attack targeted Retail by Unknown via Unpatched Software causing $41.34M loss affecting 677462 users (resolved in 45 hours)",0,Other,Malware
"In 2020 in France, a DDoS attack targeted IT by Insider via Unpatched Software causing $52.09M loss affecting 362499 users (resolved in 4 hours)",0,Other,Other
"In 2023 in India, a DDoS attack targeted Retail by Insider via Weak Passwords causing $26.01M loss affecting 274512 users (resolved in 69 hours)",1,Other,Other
"In 2017 in Germany, a Malware attack targeted Government by Nation-state via Social Engineering causing $63.97M loss affecting 590555 users (resolved in 27 hours)",0,Govt,Malware
"In 2024 in Australia, a Phishing attack targeted Telecommunications by Nation-state via Zero-day causing $42.28M loss affecting 297456 users (resolved in 20 hours)",0,Telecom,Phishing
"In 2015 in Russia, a Ransomware attack targeted Government by Nation-state via Unpatched Software causing $2.73M loss affecting 465465 users (resolved in 60 hours)",0,Govt,Ransomware
"In 2023 in India, a Man-in-the-Middle attack targeted IT by Hacker Group via Unpatched Software causing $58.9M loss affecting 24387 users (resolved in 29 hours)",1,Other,Exploit
"In 2020 in France, a Man-in-the-Middle attack targeted Education by Nation-state via Zero-day causing $35.12M loss affecting 871001 users (resolved in 39 hours)",0,Other,Exploit
"In 2019 in Brazil, a Malware attack targeted IT by Unknown via Zero-day causing $8.31M loss affecting 989421 users (resolved in 46 hours)",0,Other,Malware
"In 2015 in France, a Phishing attack targeted Retail by Nation-state via Zero-day causing $84.86M loss affecting 190100 users (resolved in 69 hours)",0,Other,Phishing
"In 2018 in France, a SQL Injection attack targeted IT by Unknown via Zero-day causing $63.56M loss affecting 3324 users (resolved in 65 hours)",0,Other,Other
"In 2024 in UK, a Malware attack targeted Retail by Insider via Unpatched Software causing $33.24M loss affecting 851177 users (resolved in 53 hours)",0,Other,Malware
"In 2015 in Russia, a Malware attack targeted Healthcare by Unknown via Social Engineering causing $35.11M loss affecting 477346 users (resolved in 8 hours)",0,Other,Malware
"In 2021 in USA, a Malware attack targeted Healthcare by Insider via Zero-day causing $49.73M loss affecting 386686 users (resolved in 7 hours)",0,Other,Malware
"In 2016 in Russia, a DDoS attack targeted Banking by Insider via Zero-day causing $87.62M loss affecting 922456 users (resolved in 67 hours)",0,BFSI,Other
"In 2021 in China, a DDoS attack targeted Telecommunications by Insider via Social Engineering causing $84.09M loss affecting 954379 users (resolved in 59 hours)",0,Telecom,Other
"In 2024 in Germany, a Phishing attack targeted Telecommunications by Insider via Weak Passwords causing $36.34M loss affecting 887186 users (resolved in 8 hours)",0,Telecom,Phishing
"In 2018 in India, a Malware attack targeted Education by Hacker Group via Social Engineering causing $41.28M loss affecting 197323 users (resolved in 47 hours)",1,Other,Malware
"In 2016 in India, a Malware attack targeted IT by Unknown via Social Engineering causing $34.78M loss affecting 294587 users (resolved in 43 hours)",1,Other,Malware
"In 2022 in UK, a Man-in-the-Middle attack targeted Telecommunications by Hacker Group via Unpatched Software causing $88.71M loss affecting 191263 users (resolved in 68 hours)",0,Telecom,Exploit
"In 2017 in France, a Ransomware attack targeted Healthcare by Nation-state via Social Engineering causing $88.79M loss affecting 332214 users (resolved in 16 hours)",0,Other,Ransomware
"In 2024 in China, a Man-in-the-Middle attack targeted Government by Hacker Group via Zero-day causing $56.26M loss affecting 196531 users (resolved in 45 hours)",0,Govt,Exploit
"In 2021 in Brazil, a SQL Injection attack targeted Banking by Hacker Group via Unpatched Software causing $4.34M loss affecting 258021 users (resolved in 46 hours)",0,BFSI,Other
"In 2021 in Russia, a Ransomware attack targeted Healthcare by Unknown via Social Engineering causing $85.65M loss affecting 920121 users (resolved in 21 hours)",0,Other,Ransomware
"In 2021 in Australia, a SQL Injection attack targeted IT by Unknown via Zero-day causing $4.52M loss affecting 971908 users (resolved in 16 hours)",0,Other,Other
"In 2017 in France, a Ransomware attack targeted IT by Nation-state via Weak Passwords causing $27.19M loss affecting 760590 users (resolved in 9 hours)",0,Other,Ransomware
"In 2023 in UK, a Man-in-the-Middle attack targeted Government by Hacker Group via Social Engineering causing $45.16M loss affecting 569044 users (resolved in 27 hours)",0,Govt,Exploit
"In 2021 in France, a SQL Injection attack targeted Government by Unknown via Weak Passwords causing $2.3M loss affecting 841324 users (resolved in 8 hours)",0,Govt,Other
"In 2022 in Japan, a Malware attack targeted Government by Unknown via Social Engineering causing $71.54M loss affecting 668679 users (resolved in 27 hours)",0,Govt,Malware
"In 2022 in India, a SQL Injection attack targeted Banking by Unknown via Unpatched Software causing $27.86M loss affecting 310150 users (resolved in 21 hours)",1,BFSI,Other
"In 2016 in Germany, a Man-in-the-Middle attack targeted IT by Unknown via Social Engineering causing $13.21M loss affecting 549414 users (resolved in 70 hours)",0,Other,Exploit
"In 2015 in Australia, a DDoS attack targeted Government by Unknown via Zero-day causing $11.89M loss affecting 731839 users (resolved in 14 hours)",0,Govt,Other
"In 2023 in Brazil, a SQL Injection attack targeted Healthcare by Hacker Group via Social Engineering causing $76.58M loss affecting 626352 users (resolved in 33 hours)",0,Other,Other
"In 2022 in India, a DDoS attack targeted Banking by Unknown via Unpatched Software causing $92.23M loss affecting 626017 users (resolved in 1 hours)",1,BFSI,Other
"In 2019 in Australia, a DDoS attack targeted Telecommunications by Unknown via Social Engineering causing $70.7M loss affecting 172782 users (resolved in 2 hours)",0,Telecom,Other
"In 2021 in France, a Ransomware attack targeted Government by Insider via Unpatched Software causing $2.39M loss affecting 665023 users (resolved in 49 hours)",0,Govt,Ransomware
"In 2018 in Germany, a Man-in-the-Middle attack targeted Banking by Nation-state via Zero-day causing $89.87M loss affecting 15909 users (resolved in 19 hours)",0,BFSI,Exploit
"In 2023 in UK, a Man-in-the-Middle attack targeted Banking by Unknown via Weak Passwords causing $24.28M loss affecting 998547 users (resolved in 46 hours)",0,BFSI,Exploit
"In 2019 in Australia, a DDoS attack targeted IT by Nation-state via Weak Passwords causing $58.3M loss affecting 76358 users (resolved in 58 hours)",0,Other,Other
"In 2024 in Germany, a Man-in-the-Middle attack targeted IT by Hacker Group via Social Engineering causing $84.19M loss affecting 89704 users (resolved in 26 hours)",0,Other,Exploit
"In 2024 in Russia, a Man-in-the-Middle attack targeted Education by Hacker Group via Unpatched Software causing $72.02M loss affecting 191361 users (resolved in 11 hours)",0,Other,Exploit
"In 2023 in Germany, a Man-in-the-Middle attack targeted Government by Insider via Social Engineering causing $0.61M loss affecting 200862 users (resolved in 13 hours)",0,Govt,Exploit
"In 2017 in USA, a Malware attack targeted Government by Hacker Group via Social Engineering causing $89.49M loss affecting 4966 users (resolved in 41 hours)",0,Govt,Malware
"In 2018 in Japan, a Phishing attack targeted Education by Unknown via Weak Passwords causing $34.06M loss affecting 344674 users (resolved in 19 hours)",0,Other,Phishing
"In 2020 in USA, a Phishing attack targeted Government by Unknown via Unpatched Software causing $37.66M loss affecting 449424 users (resolved in 3 hours)",0,Govt,Phishing
"In 2020 in Germany, a Phishing attack targeted Healthcare by Hacker Group via Unpatched Software causing $69.2M loss affecting 162807 users (resolved in 4 hours)",0,Other,Phishing
